id_avaliador,id_filme_TMDB,nota
imdb,2770,6.4
tmdb,2770,6.2
rottentomatoes,2770,5.2
imdb,5722,6.2
tmdb,5722,6.5
rottentomatoes,5722,7.5
imdb,10719,7.0
tmdb,10719,6.6
rottentomatoes,10719,8.4
imdb,16769,7.5
tmdb,16769,7.3
rottentomatoes,16769,8.6
imdb,9100,6.4
tmdb,9100,6.7
rottentomatoes,9100,5.6
imdb,12819,5.2
tmdb,12819,5.9
rottentomatoes,12819,1.8
imdb,80321,6.8
tmdb,80321,6.6
rottentomatoes,80321,7.8
imdb,1375,5.3
tmdb,1375,5.7
rottentomatoes,1375,2.9
imdb,10383,4.8
tmdb,10383,5.1
imdb,192558,7.0
tmdb,192558,7.0
imdb,390634,8.0
tmdb,390634,6.7
imdb,2800,5.5
tmdb,2800,5.6
imdb,254470,6.4
tmdb,254470,6.9
rottentomatoes,254470,6.5
imdb,31361,6.1
tmdb,31361,5.6
rottentomatoes,31361,6.0
imdb,399035,6.3
tmdb,399035,6.3
rottentomatoes,399035,5.6
imdb,346685,6.5
tmdb,346685,6.4
rottentomatoes,346685,4.4
imdb,228194,7.3
tmdb,228194,7.3
rottentomatoes,228194,6.7
imdb,297761,5.9
tmdb,297761,5.9
rottentomatoes,297761,2.6
imdb,2013,8.0
tmdb,2013,7.6
imdb,126963,7.2
tmdb,126963,6.8
imdb,696,7.9
tmdb,696,7.8
rottentomatoes,696,9.6
imdb,24253,7.2
tmdb,24253,7.0
imdb,59968,6.4
tmdb,59968,6.2
rottentomatoes,59968,7.0
imdb,111836,7.1
tmdb,111836,5.5
imdb,290865,6.8
tmdb,290865,7.1
imdb,497,8.6
tmdb,497,8.5
rottentomatoes,497,7.8
imdb,25113,6.8
tmdb,25113,6.4
imdb,11977,7.3
tmdb,11977,6.7
rottentomatoes,11977,7.3
imdb,11775,6.2
tmdb,11775,5.9
rottentomatoes,11775,7.5
imdb,1845,6.8
tmdb,1845,6.4
rottentomatoes,1845,8.7
imdb,323677,7.1
tmdb,323677,7.3
rottentomatoes,323677,6.2
imdb,82825,8.1
tmdb,82825,7.3
imdb,44564,5.3
tmdb,44564,5.3
rottentomatoes,44564,2.5
imdb,4232,7.3
tmdb,4232,7.3
rottentomatoes,4232,7.8
imdb,69798,6.7
tmdb,69798,6.2
imdb,411,6.9
tmdb,411,7.1
imdb,2289,7.2
tmdb,2289,6.9
rottentomatoes,2289,7.1
imdb,245891,7.4
tmdb,245891,7.4
rottentomatoes,245891,8.7
imdb,88042,6.0
tmdb,88042,5.9
rottentomatoes,88042,1.8
imdb,62211,7.2
tmdb,62211,7.0
rottentomatoes,62211,8.0
imdb,75612,7.0
tmdb,75612,6.6
rottentomatoes,75612,5.3
imdb,59860,5.8
tmdb,59860,6.6
rottentomatoes,59860,4.0
imdb,4588,7.5
tmdb,4588,7.1
imdb,604872,5.2
tmdb,604872,6.7
imdb,54433,6.9
tmdb,54433,7.7
imdb,36683,6.7
tmdb,36683,6.7
imdb,522212,7.6
tmdb,522212,8.0
imdb,200085,6.6
tmdb,200085,7.5
imdb,415214,6.6
tmdb,415214,7.0
imdb,68724,6.6
tmdb,68724,6.5
rottentomatoes,68724,6.5
imdb,529426,5.5
tmdb,529426,7.3
imdb,9285,6.4
tmdb,9285,6.2
rottentomatoes,9285,5.8
imdb,72431,5.9
tmdb,72431,6.5
rottentomatoes,72431,4.0
imdb,362136,4.4
tmdb,362136,5.7
imdb,31671,6.1
tmdb,31671,6.5
imdb,604,7.2
tmdb,604,7.0
rottentomatoes,604,7.3
imdb,9388,7.6
tmdb,9388,7.2
imdb,10648,7.2
tmdb,10648,7.2
rottentomatoes,10648,7.2
imdb,592863,6.6
tmdb,592863,6.8
imdb,16110,4.2
tmdb,16110,5.3
rottentomatoes,16110,2.1
imdb,24831,5.9
tmdb,24831,5.9
rottentomatoes,24831,6.9
imdb,9054,4.8
tmdb,9054,4.8
rottentomatoes,9054,0.4
imdb,855,7.7
tmdb,855,7.4
rottentomatoes,855,7.6
imdb,10502,6.7
tmdb,10502,6.5
rottentomatoes,10502,6.5
imdb,321741,7.1
tmdb,321741,7.1
rottentomatoes,321741,5.9
imdb,944,6.6
tmdb,944,6.6
rottentomatoes,944,5.4
imdb,77,8.4
tmdb,77,8.2
rottentomatoes,77,9.3
imdb,411268,6.1
tmdb,411268,5.9
imdb,14160,8.2
tmdb,14160,7.9
rottentomatoes,14160,9.8
imdb,153,7.7
tmdb,153,7.4
imdb,14900,7.2
tmdb,14900,6.9
rottentomatoes,14900,7.6
imdb,13192,6.1
tmdb,13192,6.8
imdb,24293,6.7
tmdb,24293,6.9
imdb,639557,6.8
tmdb,639557,7.1
imdb,18913,5.6
tmdb,18913,5.8
rottentomatoes,18913,5.0
imdb,3040,6.4
tmdb,3040,6.3
imdb,19904,5.6
tmdb,19904,5.8
rottentomatoes,19904,1.1
imdb,21291,6.3
tmdb,21291,6.2
rottentomatoes,21291,6.0
imdb,1715,7.4
tmdb,1715,7.0
rottentomatoes,1715,7.1
imdb,49047,7.7
tmdb,49047,7.2
rottentomatoes,49047,9.6
imdb,184,7.5
tmdb,184,7.3
rottentomatoes,184,8.7
imdb,167,7.4
tmdb,167,7.2
rottentomatoes,167,4.2
imdb,42684,4.4
tmdb,42684,4.9
rottentomatoes,42684,1.6
imdb,9488,5.2
tmdb,9488,5.6
rottentomatoes,9488,7.5
imdb,5125,6.8
tmdb,5125,6.5
rottentomatoes,5125,4.7
imdb,9522,6.9
tmdb,9522,6.5
rottentomatoes,9522,7.6
imdb,9021,5.7
tmdb,9021,5.9
rottentomatoes,9021,5.6
imdb,12636,6.7
tmdb,12636,7.4
imdb,242582,7.8
tmdb,242582,7.7
rottentomatoes,242582,9.5
imdb,227156,6.5
tmdb,227156,6.5
rottentomatoes,227156,3.5
imdb,2124,5.2
tmdb,2124,5.7
rottentomatoes,2124,2.2
imdb,14362,6.1
tmdb,14362,6.1
rottentomatoes,14362,2.3
imdb,345920,6.8
tmdb,345920,7.3
rottentomatoes,345920,1.4
imdb,385128,5.2
tmdb,385128,7.4
imdb,2928,5.7
tmdb,2928,5.8
rottentomatoes,2928,3.4
imdb,78698,6.5
tmdb,78698,6.6
rottentomatoes,78698,7.5
imdb,11940,6.4
tmdb,11940,6.7
rottentomatoes,11940,6.0
imdb,4233,6.2
tmdb,4233,6.4
rottentomatoes,4233,8.1
imdb,19084,4.5
tmdb,19084,5.3
rottentomatoes,19084,0.6
imdb,241,7.3
tmdb,241,7.1
rottentomatoes,241,4.8
imdb,49529,6.6
tmdb,49529,6.2
rottentomatoes,49529,5.2
imdb,10485,4.4
tmdb,10485,5.2
rottentomatoes,10485,0.6
imdb,499701,6.1
tmdb,499701,6.8
rottentomatoes,499701,8.5
imdb,10985,5.9
tmdb,10985,5.9
rottentomatoes,10985,0.7
imdb,19899,5.5
tmdb,19899,5.5
rottentomatoes,19899,1.0
imdb,1255,7.1
tmdb,1255,7.0
imdb,100402,7.7
tmdb,100402,7.7
rottentomatoes,100402,9.0
imdb,15613,6.5
tmdb,15613,6.6
rottentomatoes,15613,4.2
imdb,581392,5.5
tmdb,581392,6.9
imdb,10047,6.4
tmdb,10047,6.4
imdb,252444,5.7
tmdb,252444,7.3
imdb,1103,7.2
tmdb,1103,7.1
rottentomatoes,1103,8.6
imdb,77950,6.4
tmdb,77950,6.2
rottentomatoes,77950,6.6
imdb,80,8.1
tmdb,80,7.8
rottentomatoes,80,9.5
imdb,8916,6.5
tmdb,8916,6.1
rottentomatoes,8916,9.2
imdb,93708,5.5
tmdb,93708,4.7
imdb,400157,5.9
tmdb,400157,6.4
rottentomatoes,400157,3.4
imdb,10053,5.1
tmdb,10053,5.7
rottentomatoes,10053,0.9
imdb,50619,4.9
tmdb,50619,6.2
imdb,483189,3.2
tmdb,483189,5.0
imdb,6440,6.7
tmdb,6440,6.3
rottentomatoes,6440,5.5
imdb,24795,6.2
tmdb,24795,6.0
imdb,8386,6.3
tmdb,8386,6.3
rottentomatoes,8386,2.6
imdb,634,6.7
tmdb,634,6.8
rottentomatoes,634,8.0
imdb,1372,8.0
tmdb,1372,7.5
rottentomatoes,1372,6.3
imdb,616651,6.6
tmdb,616651,7.0
imdb,26602,5.1
tmdb,26602,5.4
rottentomatoes,26602,0.8
imdb,10439,6.9
tmdb,10439,7.0
rottentomatoes,10439,3.7
imdb,19357,6.3
tmdb,19357,6.3
rottentomatoes,19357,1.7
imdb,6038,6.2
tmdb,6038,6.1
rottentomatoes,6038,6.6
imdb,369885,7.1
tmdb,369885,6.8
rottentomatoes,369885,6.0
imdb,13150,6.6
tmdb,13150,6.4
rottentomatoes,13150,3.5
imdb,364,7.0
tmdb,364,6.9
rottentomatoes,364,8.0
imdb,103370,5.0
tmdb,103370,6.1
rottentomatoes,103370,1.9
imdb,2163,6.9
tmdb,2163,6.8
rottentomatoes,2163,8.1
imdb,119450,7.6
tmdb,119450,7.3
imdb,6977,8.1
tmdb,6977,7.9
rottentomatoes,6977,9.3
imdb,11072,7.7
tmdb,11072,7.3
rottentomatoes,11072,8.8
imdb,8051,7.3
tmdb,8051,7.1
rottentomatoes,8051,7.9
imdb,218043,3.1
tmdb,218043,4.2
rottentomatoes,218043,0.1
imdb,515195,6.8
tmdb,515195,6.7
rottentomatoes,515195,6.3
imdb,62215,7.2
tmdb,62215,7.2
rottentomatoes,62215,7.9
imdb,257343,3.7
tmdb,257343,4.7
imdb,2620,5.7
tmdb,2620,5.7
rottentomatoes,2620,1.0
imdb,1633,7.7
tmdb,1633,7.7
rottentomatoes,1633,7.4
imdb,4958,6.7
tmdb,4958,6.5
rottentomatoes,4958,4.3
imdb,11078,5.6
tmdb,11078,5.9
rottentomatoes,11078,1.1
imdb,49526,6.5
tmdb,49526,6.3
rottentomatoes,49526,7.4
imdb,79464,7.7
tmdb,79464,7.2
rottentomatoes,79464,8.3
imdb,431693,6.8
tmdb,431693,7.7
rottentomatoes,431693,7.6
imdb,37710,6.0
tmdb,37710,6.2
rottentomatoes,37710,2.0
imdb,89492,6.2
tmdb,89492,5.8
rottentomatoes,89492,5.1
imdb,619778,6.3
tmdb,619778,7.0
imdb,337401,5.7
tmdb,337401,7.0
imdb,18239,4.8
tmdb,18239,6.0
rottentomatoes,18239,2.8
imdb,27418,5.9
tmdb,27418,5.8
rottentomatoes,27418,5.6
imdb,324552,7.5
tmdb,324552,7.3
rottentomatoes,324552,8.9
imdb,28176,6.9
tmdb,28176,6.8
rottentomatoes,28176,8.3
imdb,9587,7.3
tmdb,9587,7.3
rottentomatoes,9587,9.2
imdb,9290,4.8
tmdb,9290,5.2
rottentomatoes,9290,1.1
imdb,402897,7.3
tmdb,402897,7.0
imdb,9434,7.3
tmdb,9434,7.0
rottentomatoes,9434,8.0
imdb,381288,7.3
tmdb,381288,7.3
imdb,273895,7.5
tmdb,273895,7.4
rottentomatoes,273895,9.9
imdb,10285,4.2
tmdb,10285,4.5
imdb,7520,5.9
tmdb,7520,6.0
rottentomatoes,7520,0.7
imdb,1858,7.0
tmdb,1858,6.7
rottentomatoes,1858,5.8
imdb,11816,7.6
tmdb,11816,7.3
rottentomatoes,11816,9.3
imdb,66,6.7
tmdb,66,6.6
rottentomatoes,66,5.7
imdb,32985,6.1
tmdb,32985,5.9
imdb,88036,5.7
tmdb,88036,6.2
rottentomatoes,88036,5.6
imdb,189,6.5
tmdb,189,6.4
imdb,75428,5.9
tmdb,75428,5.0
imdb,9920,4.4
tmdb,9920,5.2
rottentomatoes,9920,0.8
imdb,299824,6.0
tmdb,299824,6.3
imdb,7364,6.0
tmdb,7364,5.8
rottentomatoes,7364,3.8
imdb,8915,5.8
tmdb,8915,5.7
rottentomatoes,8915,2.0
imdb,10393,6.6
tmdb,10393,6.6
rottentomatoes,10393,4.1
imdb,44004,6.0
tmdb,44004,6.3
imdb,10110,7.7
tmdb,10110,7.5
rottentomatoes,10110,7.5
imdb,2565,5.9
tmdb,2565,5.7
rottentomatoes,2565,6.1
imdb,11087,6.7
tmdb,11087,6.9
rottentomatoes,11087,6.3
imdb,8810,7.6
tmdb,8810,7.4
imdb,98567,6.1
tmdb,98567,6.2
imdb,12535,6.7
tmdb,12535,6.5
rottentomatoes,12535,7.2
imdb,4247,6.2
tmdb,4247,6.3
rottentomatoes,4247,5.3
imdb,102382,6.5
tmdb,102382,6.4
rottentomatoes,102382,5.1
imdb,10307,6.2
tmdb,10307,6.2
rottentomatoes,10307,2.2
imdb,17915,5.9
tmdb,17915,6.8
rottentomatoes,17915,5.1
imdb,306,5.6
tmdb,306,5.9
rottentomatoes,306,0.9
imdb,2022,5.8
tmdb,2022,5.8
rottentomatoes,2022,2.2
imdb,196325,7.0
tmdb,196325,6.7
imdb,10023,6.0
tmdb,10023,5.9
imdb,13635,7.5
tmdb,13635,7.4
imdb,87496,6.4
tmdb,87496,6.2
imdb,687,7.5
tmdb,687,7.4
rottentomatoes,687,9.5
imdb,370172,7.4
tmdb,370172,7.6
imdb,587272,6.0
tmdb,587272,7.1
imdb,2359,7.9
tmdb,2359,7.4
rottentomatoes,2359,9.2
imdb,10449,6.6
tmdb,10449,6.5
rottentomatoes,10449,7.1
imdb,806,5.5
tmdb,806,5.5
rottentomatoes,806,2.6
imdb,11397,5.7
tmdb,11397,5.7
rottentomatoes,11397,2.9
imdb,9610,5.9
tmdb,9610,6.1
rottentomatoes,9610,2.5
imdb,686,7.5
tmdb,686,7.4
rottentomatoes,686,6.6
imdb,918,6.0
tmdb,918,6.0
rottentomatoes,918,2.1
imdb,346364,7.3
tmdb,346364,7.2
rottentomatoes,346364,8.5
imdb,473033,7.4
tmdb,473033,7.1
rottentomatoes,473033,9.2
imdb,7451,5.9
tmdb,7451,5.9
imdb,11231,4.5
tmdb,11231,5.3
rottentomatoes,11231,0.7
imdb,12312,5.5
tmdb,12312,5.7
rottentomatoes,12312,2.1
imdb,1091,8.1
tmdb,1091,8.0
rottentomatoes,1091,8.5
imdb,449176,7.6
tmdb,449176,8.1
rottentomatoes,449176,9.1
imdb,7191,7.0
tmdb,7191,6.6
rottentomatoes,7191,7.7
imdb,371608,5.2
tmdb,371608,5.6
imdb,17692,3.7
tmdb,17692,4.4
imdb,620683,7.1
tmdb,620683,8.3
imdb,9560,6.7
tmdb,9560,7.2
rottentomatoes,9560,4.4
imdb,11532,6.9
tmdb,11532,6.8
imdb,2900,5.4
tmdb,2900,5.6
rottentomatoes,2900,1.5
imdb,2251,6.7
tmdb,2251,6.6
rottentomatoes,2251,5.0
imdb,347375,6.2
tmdb,347375,6.2
rottentomatoes,347375,2.3
imdb,102632,5.7
tmdb,102632,5.9
imdb,13972,5.0
tmdb,13972,5.0
rottentomatoes,13972,1.4
imdb,346646,7.0
tmdb,346646,6.9
imdb,10152,3.4
tmdb,10152,4.1
rottentomatoes,10152,1.0
imdb,49040,6.6
tmdb,49040,6.2
rottentomatoes,49040,5.5
imdb,157336,8.6
tmdb,157336,8.4
rottentomatoes,157336,7.2
imdb,27581,6.7
tmdb,27581,6.3
rottentomatoes,27581,7.8
imdb,11503,6.5
tmdb,11503,6.4
imdb,184346,6.2
tmdb,184346,6.2
rottentomatoes,184346,2.9
imdb,15772,7.7
tmdb,15772,6.8
imdb,585268,6.5
tmdb,585268,6.8
imdb,332567,6.3
tmdb,332567,6.4
rottentomatoes,332567,7.8
imdb,625568,6.0
tmdb,625568,6.5
imdb,24021,5.0
tmdb,24021,6.2
rottentomatoes,24021,4.8
imdb,350312,8.2
tmdb,350312,7.3
imdb,39103,7.0
tmdb,39103,6.6
imdb,2636,5.6
tmdb,2636,5.8
rottentomatoes,2636,0.7
imdb,78353,5.2
tmdb,78353,5.7
imdb,339408,6.4
tmdb,339408,6.6
rottentomatoes,339408,7.2
imdb,6538,7.0
tmdb,6538,6.6
rottentomatoes,6538,8.2
imdb,489999,7.6
tmdb,489999,7.6
rottentomatoes,489999,9.2
imdb,1491,7.6
tmdb,1491,7.3
rottentomatoes,1491,7.4
imdb,8088,7.2
tmdb,8088,7.2
imdb,38015,7.2
tmdb,38015,6.9
imdb,56292,7.4
tmdb,56292,7.0
imdb,9637,5.2
tmdb,9637,6.0
rottentomatoes,9637,3.0
imdb,9286,5.8
tmdb,9286,6.1
rottentomatoes,9286,4.3
imdb,8289,6.7
tmdb,8289,6.3
rottentomatoes,8289,7.5
imdb,10956,6.0
tmdb,10956,5.5
rottentomatoes,10956,1.0
imdb,9384,6.1
tmdb,9384,5.8
rottentomatoes,9384,6.2
imdb,10336,5.2
tmdb,10336,5.3
rottentomatoes,10336,1.7
imdb,70160,7.2
tmdb,70160,7.2
rottentomatoes,70160,8.4
imdb,8388,6.5
tmdb,8388,6.4
imdb,374205,7.3
tmdb,374205,7.2
imdb,60243,8.3
tmdb,60243,7.9
imdb,9296,6.1
tmdb,9296,5.9
imdb,40807,7.6
tmdb,40807,7.1
rottentomatoes,40807,9.3
imdb,293767,6.2
tmdb,293767,5.9
rottentomatoes,293767,4.4
imdb,16995,7.1
tmdb,16995,6.8
rottentomatoes,16995,8.4
imdb,12211,4.6
tmdb,12211,4.8
rottentomatoes,12211,1.1
imdb,277834,7.6
tmdb,277834,7.6
rottentomatoes,277834,9.5
imdb,72976,7.3
tmdb,72976,6.9
rottentomatoes,72976,8.9
imdb,10207,6.2
tmdb,10207,6.2
rottentomatoes,10207,3.2
imdb,23172,5.5
tmdb,23172,5.9
rottentomatoes,23172,1.2
imdb,11778,8.1
tmdb,11778,8.0
rottentomatoes,11778,9.3
imdb,4380,6.1
tmdb,4380,6.3
imdb,394741,7.2
tmdb,394741,7.0
imdb,67913,7.3
tmdb,67913,7.0
rottentomatoes,67913,9.4
imdb,5279,7.2
tmdb,5279,6.9
rottentomatoes,5279,8.6
imdb,841,6.4
tmdb,841,6.3
rottentomatoes,841,5.3
imdb,8374,7.7
tmdb,8374,7.3
rottentomatoes,8374,2.8
imdb,12705,5.3
tmdb,12705,5.6
rottentomatoes,12705,1.4
imdb,316727,6.0
tmdb,316727,6.4
rottentomatoes,316727,5.6
imdb,284536,6.1
tmdb,284536,5.9
rottentomatoes,284536,4.3
imdb,129,8.6
tmdb,129,8.5
imdb,16577,6.3
tmdb,16577,6.3
imdb,14729,7.0
tmdb,14729,6.6
rottentomatoes,14729,8.3
imdb,55384,5.8
tmdb,55384,5.4
imdb,602666,5.7
tmdb,602666,5.2
imdb,307381,7.2
tmdb,307381,8.6
imdb,5123,7.5
tmdb,5123,7.4
rottentomatoes,5123,3.7
imdb,8489,6.8
tmdb,8489,6.8
rottentomatoes,8489,6.8
imdb,4538,7.2
tmdb,4538,7.2
rottentomatoes,4538,6.9
imdb,8989,6.0
tmdb,8989,6.1
rottentomatoes,8989,4.3
imdb,11293,8.1
tmdb,11293,7.9
rottentomatoes,11293,9.2
imdb,615453,7.5
tmdb,615453,8.0
imdb,10438,5.0
tmdb,10438,5.5
imdb,1975,5.1
tmdb,1975,5.5
rottentomatoes,1975,1.1
imdb,10996,5.5
tmdb,10996,5.7
rottentomatoes,10996,8.1
imdb,374473,7.9
tmdb,374473,7.8
imdb,1995,5.8
tmdb,1995,5.9
imdb,11523,5.3
tmdb,11523,5.6
rottentomatoes,11523,1.4
imdb,13945,5.6
tmdb,13945,5.4
imdb,9955,6.3
tmdb,9955,6.1
rottentomatoes,9955,7.0
imdb,34322,7.0
tmdb,34322,6.1
rottentomatoes,34322,7.3
imdb,111,8.3
tmdb,111,8.2
rottentomatoes,111,8.2
imdb,17704,7.2
tmdb,17704,7.2
imdb,38317,5.2
tmdb,38317,5.4
rottentomatoes,38317,1.4
imdb,5236,7.5
tmdb,5236,7.2
imdb,535292,6.6
tmdb,535292,6.8
imdb,338970,6.3
tmdb,338970,6.4
rottentomatoes,338970,5.1
imdb,11825,4.6
tmdb,11825,5.1
imdb,177677,7.4
tmdb,177677,7.2
imdb,149871,8.0
tmdb,149871,8.1
imdb,15765,7.3
tmdb,15765,7.1
imdb,356305,6.2
tmdb,356305,6.3
rottentomatoes,356305,3.9
imdb,100042,5.6
tmdb,100042,5.5
rottentomatoes,100042,3.0
imdb,396535,7.6
tmdb,396535,7.8
imdb,19255,7.0
tmdb,19255,6.7
rottentomatoes,19255,6.8
imdb,11451,4.8
tmdb,11451,5.6
imdb,50839,7.1
tmdb,50839,6.8
rottentomatoes,50839,8.7
imdb,1831,4.7
tmdb,1831,5.2
rottentomatoes,1831,1.9
imdb,27578,6.5
tmdb,27578,6.2
rottentomatoes,27578,4.2
imdb,293670,7.5
tmdb,293670,7.3
imdb,830938,6.1
tmdb,830938,7.5
imdb,9530,5.5
tmdb,9530,5.9
rottentomatoes,9530,2.3
imdb,567690,6.1
tmdb,567690,6.7
imdb,530254,7.2
tmdb,530254,7.5
imdb,284052,7.5
tmdb,284052,7.4
rottentomatoes,284052,8.9
imdb,22414,6.7
tmdb,22414,6.6
imdb,378108,7.8
tmdb,378108,8.1
imdb,33689,5.9
tmdb,33689,6.4
rottentomatoes,33689,0.8
imdb,315837,6.3
tmdb,315837,6.0
rottentomatoes,315837,4.3
imdb,13,8.8
tmdb,13,8.5
rottentomatoes,13,7.1
imdb,11858,6.2
tmdb,11858,6.1
rottentomatoes,11858,1.2
imdb,2493,8.1
tmdb,2493,7.6
rottentomatoes,2493,9.7
imdb,10353,6.2
tmdb,10353,6.0
imdb,9390,7.3
tmdb,9390,6.9
imdb,323661,7.2
tmdb,323661,7.3
imdb,441909,5.9
tmdb,441909,6.2
imdb,445629,7.1
tmdb,445629,6.8
imdb,41210,6.1
tmdb,41210,6.2
rottentomatoes,41210,5.2
imdb,3933,7.3
tmdb,3933,7.5
imdb,11335,5.3
tmdb,11335,5.4
rottentomatoes,11335,6.1
imdb,8961,6.6
tmdb,8961,6.6
rottentomatoes,8961,2.3
imdb,1267,6.8
tmdb,1267,6.9
rottentomatoes,1267,6.7
imdb,10003,6.2
tmdb,10003,6.1
rottentomatoes,10003,3.0
imdb,745,8.1
tmdb,745,7.9
rottentomatoes,745,8.6
imdb,30497,7.5
tmdb,30497,7.3
imdb,134374,6.4
tmdb,134374,6.2
rottentomatoes,134374,5.0
imdb,9070,5.2
tmdb,9070,5.7
imdb,2029,6.4
tmdb,2029,6.0
imdb,10225,6.0
tmdb,10225,6.2
imdb,9779,6.5
tmdb,9779,6.5
rottentomatoes,9779,7.7
imdb,10351,5.8
tmdb,10351,6.0
rottentomatoes,10351,2.7
imdb,57586,7.5
tmdb,57586,7.4
rottentomatoes,57586,7.3
imdb,451,7.5
tmdb,451,7.2
rottentomatoes,451,9.1
imdb,795607,6.8
tmdb,795607,7.2
imdb,11688,7.4
tmdb,11688,7.6
rottentomatoes,11688,8.5
imdb,200,6.4
tmdb,200,6.4
rottentomatoes,200,5.4
imdb,49444,7.2
tmdb,49444,6.9
rottentomatoes,49444,8.1
imdb,11544,7.3
tmdb,11544,7.5
rottentomatoes,11544,8.6
imdb,26428,7.2
tmdb,26428,7.0
imdb,330764,7.1
tmdb,330764,6.7
imdb,401513,5.6
tmdb,401513,6.6
imdb,9399,6.2
tmdb,9399,6.5
imdb,6949,7.7
tmdb,6949,7.4
rottentomatoes,6949,9.0
imdb,34016,6.4
tmdb,34016,6.4
rottentomatoes,34016,5.8
imdb,3132,5.6
tmdb,3132,5.4
rottentomatoes,3132,1.0
imdb,4599,6.0
tmdb,4599,6.1
rottentomatoes,4599,2.5
imdb,148265,7.7
tmdb,148265,6.9
imdb,149870,7.8
tmdb,149870,7.8
imdb,11635,7.1
tmdb,11635,6.6
rottentomatoes,11635,6.0
imdb,10491,6.4
tmdb,10491,6.4
imdb,21866,6.1
tmdb,21866,6.3
rottentomatoes,21866,7.5
imdb,63,8.0
tmdb,63,7.6
imdb,82703,6.8
tmdb,82703,6.7
rottentomatoes,82703,8.1
imdb,950,6.8
tmdb,950,6.7
imdb,8285,4.8
tmdb,8285,4.7
rottentomatoes,8285,1.4
imdb,1534,5.4
tmdb,1534,5.6
rottentomatoes,1534,1.0
imdb,3683,7.1
tmdb,3683,6.9
rottentomatoes,3683,7.3
imdb,76649,5.5
tmdb,76649,5.5
rottentomatoes,76649,2.8
imdb,68727,6.9
tmdb,68727,6.6
rottentomatoes,68727,6.8
imdb,14372,5.8
tmdb,14372,5.9
rottentomatoes,14372,2.4
imdb,529203,7.0
tmdb,529203,7.6
imdb,315465,7.6
tmdb,315465,8.1
imdb,11415,6.2
tmdb,11415,6.1
imdb,10067,4.4
tmdb,10067,4.9
rottentomatoes,10067,2.6
imdb,547654,8.0
tmdb,547654,7.4
imdb,274,8.6
tmdb,274,8.3
rottentomatoes,274,9.6
imdb,11321,7.6
tmdb,11321,7.6
rottentomatoes,11321,2.6
imdb,574302,5.8
tmdb,574302,7.1
imdb,122906,7.8
tmdb,122906,7.9
rottentomatoes,122906,6.8
imdb,522811,6.5
tmdb,522811,6.6
imdb,7984,8.1
tmdb,7984,7.9
rottentomatoes,7984,9.4
imdb,103079,5.5
tmdb,103079,6.9
imdb,264999,5.6
tmdb,264999,6.2
rottentomatoes,264999,6.5
imdb,38365,6.0
tmdb,38365,6.3
rottentomatoes,38365,1.1
imdb,160255,4.8
tmdb,160255,5.2
imdb,137321,6.2
tmdb,137321,6.3
rottentomatoes,137321,1.3
imdb,11901,7.5
tmdb,11901,7.5
rottentomatoes,11901,9.2
imdb,571265,7.5
tmdb,571265,7.6
imdb,141052,6.1
tmdb,141052,6.2
rottentomatoes,141052,4.0
imdb,10461,5.2
tmdb,10461,5.1
rottentomatoes,10461,1.1
imdb,10198,7.1
tmdb,10198,7.1
rottentomatoes,10198,8.5
imdb,9306,4.6
tmdb,9306,4.8
rottentomatoes,9306,2.4
imdb,166424,4.2
tmdb,166424,4.4
rottentomatoes,166424,0.9
imdb,7988,5.3
tmdb,7988,5.2
rottentomatoes,7988,4.0
imdb,8271,6.8
tmdb,8271,6.7
rottentomatoes,8271,6.9
imdb,1792,5.7
tmdb,1792,5.3
rottentomatoes,1792,6.1
imdb,80281,6.6
tmdb,80281,5.3
imdb,11313,6.9
tmdb,11313,6.6
rottentomatoes,11313,4.9
imdb,632357,5.1
tmdb,632357,6.9
imdb,157,6.7
tmdb,157,6.6
imdb,177572,7.8
tmdb,177572,7.8
rottentomatoes,177572,8.9
imdb,9586,5.6
tmdb,9586,5.6
rottentomatoes,9586,1.6
imdb,36970,7.8
tmdb,36970,7.3
imdb,44048,6.8
tmdb,44048,6.5
rottentomatoes,44048,8.7
imdb,195589,6.3
tmdb,195589,6.2
rottentomatoes,195589,7.3
imdb,6081,6.7
tmdb,6081,6.5
imdb,11586,3.8
tmdb,11586,4.6
rottentomatoes,11586,1.5
imdb,1921,6.7
tmdb,1921,6.8
rottentomatoes,1921,1.5
imdb,10199,6.1
tmdb,10199,6.0
rottentomatoes,10199,5.7
imdb,127560,7.1
tmdb,127560,6.9
imdb,11001,6.3
tmdb,11001,6.4
rottentomatoes,11001,3.6
imdb,37233,6.8
tmdb,37233,6.8
rottentomatoes,37233,7.5
imdb,10878,5.9
tmdb,10878,5.5
rottentomatoes,10878,1.9
imdb,254320,7.2
tmdb,254320,7.0
imdb,9472,6.7
tmdb,9472,6.3
imdb,76684,6.2
tmdb,76684,5.9
imdb,791373,8.1
tmdb,791373,8.4
imdb,9009,5.6
tmdb,9009,5.5
rottentomatoes,9009,4.7
imdb,12763,6.6
tmdb,12763,6.9
rottentomatoes,12763,4.4
imdb,37137,6.9
tmdb,37137,6.8
imdb,10731,6.8
tmdb,10731,6.7
rottentomatoes,10731,7.8
imdb,72113,7.2
tmdb,72113,7.2
rottentomatoes,72113,7.0
imdb,49009,7.3
tmdb,49009,7.0
imdb,1371,6.8
tmdb,1371,6.8
rottentomatoes,1371,6.3
imdb,7288,5.9
tmdb,7288,6.1
